"date","wave","wave.day","type","cases.stat"
2021-05-19,"Tercera",6,"Casos",1876
2021-05-19,"Tercera",6,"Media móvil de 7 días",2045.57142857143
2021-05-19,"Tercera",6,"Spline (df=33)",2041.10726247896
2021-05-19,"Tercera",6,"Cambio en spline",0.00692018249730435
2021-05-19,"Tercera",6,"Índice (día 1 = 100)",100.830927399479
2021-05-20,"Tercera",7,"Casos",2365
2021-05-20,"Tercera",7,"Media móvil de 7 días",2077.57142857143
2021-05-20,"Tercera",7,"Spline (df=33)",2058.08779836866
2021-05-20,"Tercera",7,"Cambio en spline",0.008319276601405
2021-05-20,"Tercera",7,"Índice (día 1 = 100)",102.408281106964
2021-05-21,"Tercera",8,"Casos",1911
2021-05-21,"Tercera",8,"Media móvil de 7 días",2098.85714285714
2021-05-21,"Tercera",8,"Spline (df=33)",2077.94640075423
2021-05-21,"Tercera",8,"Cambio en spline",0.00964905501179898
2021-05-21,"Tercera",8,"Índice (día 1 = 100)",103.457502992747
2021-05-22,"Tercera",9,"Casos",1898
2021-05-22,"Tercera",9,"Media móvil de 7 días",2119.85714285714
2021-05-22,"Tercera",9,"Spline (df=33)",2100.6083603349
2021-05-22,"Tercera",9,"Cambio en spline",0.0109059403902062
2021-05-22,"Tercera",9,"Índice (día 1 = 100)",104.492641363284
2021-05-23,"Tercera",10,"Casos",1844
2021-05-23,"Tercera",10,"Media móvil de 7 días",2160.57142857143
2021-05-23,"Tercera",10,"Spline (df=33)",2125.99896780989
2021-05-23,"Tercera",10,"Cambio en spline",0.0120872638395795
2021-05-23,"Tercera",10,"Índice (día 1 = 100)",106.499542285755
2021-05-24,"Tercera",11,"Casos",2584
2021-05-24,"Tercera",11,"Media móvil de 7 días",2095.57142857143
2021-05-24,"Tercera",11,"Spline (df=33)",2154.04351387844
2021-05-24,"Tercera",11,"Cambio en spline",0.0131912322127965
2021-05-24,"Tercera",11,"Índice (día 1 = 100)",103.295542567425
2021-05-25,"Tercera",12,"Casos",2361
2021-05-25,"Tercera",12,"Media móvil de 7 días",2158.28571428571
2021-05-25,"Tercera",12,"Spline (df=33)",2184.68636734492
2021-05-25,"Tercera",12,"Cambio en spline",0.014225735584752
2021-05-25,"Tercera",12,"Índice (día 1 = 100)",106.386874163791
2021-05-26,"Tercera",13,"Casos",2161
2021-05-26,"Tercera",13,"Media móvil de 7 días",2161.71428571429
2021-05-26,"Tercera",13,"Spline (df=33)",2217.94820943438
2021-05-26,"Tercera",13,"Cambio en spline",0.0152249964052629
2021-05-26,"Tercera",13,"Índice (día 1 = 100)",106.555876346736
2021-05-27,"Tercera",14,"Casos",1910
2021-05-27,"Tercera",14,"Media móvil de 7 días",2201.14285714286
2021-05-27,"Tercera",14,"Spline (df=33)",2253.86879947699
2021-05-27,"Tercera",14,"Cambio en spline",0.0161954142526044
2021-05-27,"Tercera",14,"Índice (día 1 = 100)",108.499401450602
2021-05-28,"Tercera",15,"Casos",2350
2021-05-28,"Tercera",15,"Media móvil de 7 días",2206.57142857143
2021-05-28,"Tercera",15,"Spline (df=33)",2292.48789680295
2021-05-28,"Tercera",15,"Cambio en spline",0.0171345809192274
2021-05-28,"Tercera",15,"Índice (día 1 = 100)",108.766988240265
2021-05-29,"Tercera",16,"Casos",1922
2021-05-29,"Tercera",16,"Media móvil de 7 días",2333.28571428571
2021-05-29,"Tercera",16,"Spline (df=33)",2333.84526074245
2021-05-29,"Tercera",16,"Cambio en spline",0.0180403848575059
2021-05-29,"Tercera",16,"Índice (día 1 = 100)",115.013027251602
2021-05-30,"Tercera",17,"Casos",2120
2021-05-30,"Tercera",17,"Media móvil de 7 días",2363.28571428571
2021-05-30,"Tercera",17,"Spline (df=33)",2377.98065062568
2021-05-30,"Tercera",17,"Cambio en spline",0.018911018063463
2021-05-30,"Tercera",17,"Índice (día 1 = 100)",116.49179635237
2021-05-31,"Tercera",18,"Casos",2622
2021-05-31,"Tercera",18,"Media móvil de 7 días",2411.14285714286
2021-05-31,"Tercera",18,"Spline (df=33)",2424.93382578282
2021-05-31,"Tercera",18,"Cambio en spline",0.0197449778007202
2021-05-31,"Tercera",18,"Índice (día 1 = 100)",118.850785155975
2021-06-01,"Tercera",19,"Casos",3248
2021-06-01,"Tercera",19,"Media móvil de 7 días",2433.14285714286
2021-06-01,"Tercera",19,"Spline (df=33)",2474.74454554408
2021-06-01,"Tercera",19,"Cambio en spline",0.0205410635257955
2021-06-01,"Tercera",19,"Índice (día 1 = 100)",119.935215829871
2021-06-02,"Tercera",20,"Casos",2371
2021-06-02,"Tercera",20,"Media móvil de 7 días",2539.28571428571
2021-06-02,"Tercera",20,"Spline (df=33)",2527.45256923963
2021-06-02,"Tercera",20,"Cambio en spline",0.0212983694783602
2021-06-02,"Tercera",20,"Índice (día 1 = 100)",125.167241743539
2021-06-03,"Tercera",21,"Casos",2245
2021-06-03,"Tercera",21,"Media móvil de 7 días",2621.14285714286
2021-06-03,"Tercera",21,"Spline (df=33)",2583.09765619968
2021-06-03,"Tercera",21,"Cambio en spline",0.0220162734752266
2021-06-03,"Tercera",21,"Índice (día 1 = 100)",129.202168861348
2021-06-04,"Tercera",22,"Casos",2504
2021-06-04,"Tercera",22,"Media móvil de 7 días",2706.14285714286
2021-06-04,"Tercera",22,"Spline (df=33)",2641.7195657544
2021-06-04,"Tercera",22,"Cambio en spline",0.0226944224946451
2021-06-04,"Tercera",22,"Índice (día 1 = 100)",133.392014646856
2021-06-05,"Tercera",23,"Casos",2665
2021-06-05,"Tercera",23,"Media móvil de 7 días",2682.28571428571
2021-06-05,"Tercera",23,"Spline (df=33)",2703.35805723399
2021-06-05,"Tercera",23,"Cambio en spline",0.0233327156593887
2021-06-05,"Tercera",23,"Índice (día 1 = 100)",132.216041123864
2021-06-06,"Tercera",24,"Casos",2693
2021-06-06,"Tercera",24,"Media móvil de 7 días",2753.57142857143
2021-06-06,"Tercera",24,"Spline (df=33)",2768.05288996864
2021-06-06,"Tercera",24,"Cambio en spline",0.0239312852256223
2021-06-06,"Tercera",24,"Índice (día 1 = 100)",135.729878177593
2021-06-07,"Tercera",25,"Casos",3217
2021-06-07,"Tercera",25,"Media móvil de 7 días",2879.28571428571
2021-06-07,"Tercera",25,"Spline (df=33)",2835.84382328854
2021-06-07,"Tercera",25,"Cambio en spline",0.0244904761630723
2021-06-07,"Tercera",25,"Índice (día 1 = 100)",141.926624885571
2021-06-08,"Tercera",26,"Casos",3081
2021-06-08,"Tercera",26,"Media móvil de 7 días",2948.57142857143
2021-06-08,"Tercera",26,"Spline (df=33)",2906.77061652388
2021-06-08,"Tercera",26,"Cambio en spline",0.0250108248743721
2021-06-08,"Tercera",26,"Índice (día 1 = 100)",145.341877332582
2021-06-09,"Tercera",27,"Casos",2870
2021-06-09,"Tercera",27,"Media móvil de 7 días",2975
2021-06-09,"Tercera",27,"Spline (df=33)",2980.87302900485
2021-06-09,"Tercera",27,"Cambio en spline",0.0254930375516132
2021-06-09,"Tercera",27,"Índice (día 1 = 100)",146.644602492782
2021-06-10,"Tercera",28,"Casos",3125
2021-06-10,"Tercera",28,"Media móvil de 7 días",2990.71428571429
2021-06-10,"Tercera",28,"Spline (df=33)",3058.28264712285
2021-06-10,"Tercera",28,"Cambio en spline",0.025968774035249
2021-06-10,"Tercera",28,"Índice (día 1 = 100)",147.419195831279
2021-06-11,"Tercera",29,"Casos",2989
2021-06-11,"Tercera",29,"Media móvil de 7 días",3086.57142857143
2021-06-11,"Tercera",29,"Spline (df=33)",3139.49836551408
2021-06-11,"Tercera",29,"Cambio en spline",0.0265559883641374
2021-06-11,"Tercera",29,"Índice (día 1 = 100)",152.144215196113
2021-06-12,"Tercera",30,"Casos",2850
2021-06-12,"Tercera",30,"Media móvil de 7 días",3187.57142857143
2021-06-12,"Tercera",30,"Spline (df=33)",3225.11090587599
2021-06-12,"Tercera",30,"Cambio en spline",0.0272694967139721
2021-06-12,"Tercera",30,"Índice (día 1 = 100)",157.122737835364
2021-06-13,"Tercera",31,"Casos",2803
2021-06-13,"Tercera",31,"Media móvil de 7 días",3274.57142857143
2021-06-13,"Tercera",31,"Spline (df=33)",3315.71098990599
2021-06-13,"Tercera",31,"Cambio en spline",0.0280920832412092
2021-06-13,"Tercera",31,"Índice (día 1 = 100)",161.41116822759
2021-06-14,"Tercera",32,"Casos",3888
2021-06-14,"Tercera",32,"Media móvil de 7 días",3294.57142857143
2021-06-14,"Tercera",32,"Spline (df=33)",3411.88933930151
2021-06-14,"Tercera",32,"Cambio en spline",0.0290068554491974
2021-06-14,"Tercera",32,"Índice (día 1 = 100)",162.397014294768
2021-06-15,"Tercera",33,"Casos",3788
2021-06-15,"Tercera",33,"Media móvil de 7 días",3464
2021-06-15,"Tercera",33,"Spline (df=33)",3514.23667575997
2021-06-15,"Tercera",33,"Cambio en spline",0.0299972614233178
2021-06-15,"Tercera",33,"Índice (día 1 = 100)",170.748538835293
2021-06-16,"Tercera",34,"Casos",3479
2021-06-16,"Tercera",34,"Media móvil de 7 días",3604.28571428571
2021-06-16,"Tercera",34,"Spline (df=33)",3623.34372097879
2021-06-16,"Tercera",34,"Cambio en spline",0.0310471534178132
2021-06-16,"Tercera",34,"Índice (día 1 = 100)",177.663544820787
2021-06-17,"Tercera",35,"Casos",3265
2021-06-17,"Tercera",35,"Media móvil de 7 días",3891.71428571429
2021-06-17,"Tercera",35,"Spline (df=33)",3739.80119665541
2021-06-17,"Tercera",35,"Cambio en spline",0.0321408855037241
2021-06-17,"Tercera",35,"Índice (día 1 = 100)",191.831561157665
2021-06-18,"Tercera",36,"Casos",4175
2021-06-18,"Tercera",36,"Media móvil de 7 días",4022.28571428571
2021-06-18,"Tercera",36,"Spline (df=33)",3864.19982448724
2021-06-18,"Tercera",36,"Cambio en spline",0.0332634333458915
2021-06-18,"Tercera",36,"Índice (día 1 = 100)",198.267727624815
2021-06-19,"Tercera",37,"Casos",3832
2021-06-19,"Tercera",37,"Media móvil de 7 días",4131.71428571429
2021-06-19,"Tercera",37,"Spline (df=33)",3997.13032617171
2021-06-19,"Tercera",37,"Cambio en spline",0.034400524745666
2021-06-19,"Tercera",37,"Índice (día 1 = 100)",203.661713963805
2021-06-20,"Tercera",38,"Casos",4815
2021-06-20,"Tercera",38,"Media móvil de 7 días",4263.71428571429
2021-06-20,"Tercera",38,"Spline (df=33)",4139.18342340625
2021-06-20,"Tercera",38,"Cambio en spline",0.035538770478517
2021-06-20,"Tercera",38,"Índice (día 1 = 100)",210.168298007183
2021-06-21,"Tercera",39,"Casos",4802
2021-06-21,"Tercera",39,"Media móvil de 7 días",4416
2021-06-21,"Tercera",39,"Spline (df=33)",4290.94983788827
2021-06-21,"Tercera",39,"Cambio en spline",0.0366657862088972
2021-06-21,"Tercera",39,"Índice (día 1 = 100)",217.674811632984
2021-06-22,"Tercera",40,"Casos",4554
2021-06-22,"Tercera",40,"Media móvil de 7 días",4540.14285714286
2021-06-22,"Tercera",40,"Spline (df=33)",4453.02029131521
2021-06-22,"Tercera",40,"Cambio en spline",0.0377702978477836
2021-06-22,"Tercera",40,"Índice (día 1 = 100)",223.794099007112
2021-06-23,"Tercera",41,"Casos",4403
2021-06-23,"Tercera",41,"Media móvil de 7 días",4695
2021-06-23,"Tercera",41,"Spline (df=33)",4625.98550538449
2021-06-23,"Tercera",41,"Cambio en spline",0.0388422245473735
2021-06-23,"Tercera",41,"Índice (día 1 = 100)",231.427364270122
2021-06-24,"Tercera",42,"Casos",4331
2021-06-24,"Tercera",42,"Media móvil de 7 días",4705
2021-06-24,"Tercera",42,"Spline (df=33)",4810.43620179353
2021-06-24,"Tercera",42,"Cambio en spline",0.0398727354840052
2021-06-24,"Tercera",42,"Índice (día 1 = 100)",231.920287303711
2021-06-25,"Tercera",43,"Casos",5044
2021-06-25,"Tercera",43,"Media móvil de 7 días",4913.71428571429
2021-06-25,"Tercera",43,"Spline (df=33)",5006.96310223975
2021-06-25,"Tercera",43,"Cambio en spline",0.0408542785315296
2021-06-25,"Tercera",43,"Índice (día 1 = 100)",242.20829519048
2021-06-26,"Tercera",44,"Casos",4916
2021-06-26,"Tercera",44,"Media móvil de 7 días",5023.85714285714
2021-06-26,"Tercera",44,"Spline (df=33)",5216.41074655989
2021-06-26,"Tercera",44,"Cambio en spline",0.0418312737768026
2021-06-26,"Tercera",44,"Índice (día 1 = 100)",247.637490317583
2021-06-27,"Tercera",45,"Casos",4885
2021-06-27,"Tercera",45,"Media móvil de 7 días",5227.14285714286
2021-06-27,"Tercera",45,"Spline (df=33)",5440.63894714789
2021-06-27,"Tercera",45,"Cambio en spline",0.0429851504189685
2021-06-27,"Tercera",45,"Índice (día 1 = 100)",257.657911414689
2021-06-28,"Tercera",46,"Casos",6263
2021-06-28,"Tercera",46,"Media móvil de 7 días",5642.42857142857
2021-06-28,"Tercera",46,"Spline (df=33)",5681.76133453701
2021-06-28,"Tercera",46,"Cambio en spline",0.0443187628753628
2021-06-28,"Tercera",46,"Índice (día 1 = 100)",278.128300823886
2021-06-29,"Tercera",47,"Casos",5325
2021-06-29,"Tercera",47,"Media móvil de 7 días",5863.14285714286
2021-06-29,"Tercera",47,"Spline (df=33)",5941.89153926047
2021-06-29,"Tercera",47,"Cambio en spline",0.0457833740995506
2021-06-29,"Tercera",47,"Índice (día 1 = 100)",289.007816350961
2021-06-30,"Tercera",48,"Casos",5826
2021-06-30,"Tercera",48,"Media móvil de 7 días",6125.57142857143
2021-06-30,"Tercera",48,"Spline (df=33)",6223.14319185155
2021-06-30,"Tercera",48,"Cambio en spline",0.0473336900770966
2021-06-30,"Tercera",48,"Índice (día 1 = 100)",301.943525103866
2021-07-01,"Tercera",49,"Casos",7238
2021-07-01,"Tercera",49,"Media móvil de 7 días",6409.71428571429
2021-07-01,"Tercera",49,"Spline (df=33)",6527.62992284349
2021-07-01,"Tercera",49,"Cambio en spline",0.0489281254833771
2021-07-01,"Tercera",49,"Índice (día 1 = 100)",315.949581015421
2021-07-02,"Tercera",50,"Casos",6589
2021-07-02,"Tercera",50,"Media móvil de 7 días",6938.28571428571
2021-07-02,"Tercera",50,"Spline (df=33)",6857.46536276953
2021-07-02,"Tercera",50,"Cambio en spline",0.0505291267772059
2021-07-02,"Tercera",50,"Índice (día 1 = 100)",342.004084219421
2021-07-03,"Tercera",51,"Casos",6753
2021-07-03,"Tercera",51,"Media móvil de 7 días",7421
2021-07-03,"Tercera",51,"Spline (df=33)",7214.76314216293
2021-07-03,"Tercera",51,"Cambio en spline",0.0521034756271952
2021-07-03,"Tercera",51,"Índice (día 1 = 100)",365.798183226533
2021-07-04,"Tercera",52,"Casos",6874
2021-07-04,"Tercera",52,"Media móvil de 7 días",7866.14285714286
2021-07-04,"Tercera",52,"Spline (df=33)",7601.63689155693
2021-07-04,"Tercera",52,"Cambio en spline",0.0536225156350764
2021-07-04,"Tercera",52,"Índice (día 1 = 100)",387.740299978875
2021-07-05,"Tercera",53,"Casos",9963
2021-07-05,"Tercera",53,"Media móvil de 7 días",8035.85714285714
2021-07-05,"Tercera",53,"Spline (df=33)",8020.20024148479
2021-07-05,"Tercera",53,"Cambio en spline",0.0550622656539609
2021-07-05,"Tercera",53,"Índice (día 1 = 100)",396.105908034645
2021-07-06,"Tercera",54,"Casos",8704
2021-07-06,"Tercera",54,"Media móvil de 7 días",8418
2021-07-06,"Tercera",54,"Spline (df=33)",8472.56682247975
2021-07-06,"Tercera",54,"Cambio en spline",0.0564034023309142
2021-07-06,"Tercera",54,"Índice (día 1 = 100)",414.942609675375
2021-07-07,"Tercera",55,"Casos",8942
2021-07-07,"Tercera",55,"Media móvil de 7 días",9049.85714285714
2021-07-07,"Tercera",55,"Spline (df=33)",8960.85026507507
2021-07-07,"Tercera",55,"Cambio en spline",0.0576311114242005
2021-07-07,"Tercera",55,"Índice (día 1 = 100)",446.088303640589
2021-07-08,"Tercera",56,"Casos",8426
2021-07-08,"Tercera",56,"Media móvil de 7 días",9315.42857142857
2021-07-08,"Tercera",56,"Spline (df=33)",9487.16419980398
2021-07-08,"Tercera",56,"Cambio en spline",0.0587348208216608
2021-07-08,"Tercera",56,"Índice (día 1 = 100)",459.178931061193
2021-07-09,"Tercera",57,"Casos",9264
2021-07-09,"Tercera",57,"Media móvil de 7 días",NA
2021-07-09,"Tercera",57,"Spline (df=33)",10053.6222571998
2021-07-09,"Tercera",57,"Cambio en spline",0.0597078373964975
2021-07-09,"Tercera",57,"Índice (día 1 = 100)",NA
2021-07-10,"Tercera",58,"Casos",11176
2021-07-10,"Tercera",58,"Media móvil de 7 días",NA
2021-07-10,"Tercera",58,"Spline (df=33)",10662.3380677956
2021-07-10,"Tercera",58,"Cambio en spline",0.0605469148355904
2021-07-10,"Tercera",58,"Índice (día 1 = 100)",NA
2021-07-11,"Tercera",59,"Casos",8733
2021-07-11,"Tercera",59,"Media móvil de 7 días",NA
2021-07-11,"Tercera",59,"Spline (df=33)",11315.4252621248
2021-07-11,"Tercera",59,"Cambio en spline",0.0612517808173607
2021-07-11,"Tercera",59,"Índice (día 1 = 100)",NA
